player,tourney_id,tourney_name,matches,max_round,reached_SF
Abedallah Shelbayh,2025-0451,Doha,1,3,False
Adam Walton,2025-0311,Queen's Club,1,3,False
Adam Walton,2025-0339,Brisbane,1,3,False
Adam Walton,2025-0403,Miami Masters,3,4,False
Adam Walton,2025-0404,Indian Wells Masters,2,2,False
Adam Walton,2025-0421,Canada Masters,2,2,False
Adam Walton,2025-0422,Cincinnati Masters,3,3,False
Adam Walton,2025-0499,Delray Beach,1,3,False
Adam Walton,2025-0717,Houston,2,4,False
Adam Walton,2025-0807,Acapulco,1,3,False
Adam Walton,2025-4713,Hangzhou,1,3,False
Adam Walton,2025-5014,Shanghai Masters,1,1,False
Adam Walton,2025-5100,Athens,1,3,False
Adam Walton,2025-6242,Winston-Salem,1,2,False
Adam Walton,2025-7480,Los Cabos,4,6,True
Adam Walton,2025-8998,Adelaide,1,3,False
Adam Walton,2025-9410,Almaty,2,4,False
Adrian Mannarino,2025-0301,Auckland,1,3,False
Adrian Mannarino,2025-0341,Metz,1,3,False
Adrian Mannarino,2025-0375,Montpellier,1,3,False
Adrian Mannarino,2025-0421,Canada Masters,2,2,False
Adrian Mannarino,2025-0422,Cincinnati Masters,4,4,False
Adrian Mannarino,2025-0424,Dallas,1,3,False
Adrian Mannarino,2025-0440,s Hertogenbosch,2,4,False
Adrian Mannarino,2025-0717,Houston,2,4,False
Adrian Mannarino,2025-0747,Beijing,2,4,False
Adrian Mannarino,2025-4713,Hangzhou,1,3,False
Adrian Mannarino,2025-5014,Shanghai Masters,2,2,False
Adrian Mannarino,2025-7480,Los Cabos,1,3,False
Alan Magadan,2025-7480,Los Cabos,1,3,False
Albert Ramos,2025-0425,Barcelona,1,3,False
Alejandro Davidovich Fokina,2025-0328,Basel,5,7,True
Alejandro Davidovich Fokina,2025-0336,Hong Kong,1,3,False
Alejandro Davidovich Fokina,2025-0352,Paris Masters,3,4,False
Alejandro Davidovich Fokina,2025-0403,Miami Masters,2,2,False
Alejandro Davidovich Fokina,2025-0404,Indian Wells Masters,1,1,False
Alejandro Davidovich Fokina,2025-0410,Monte Carlo Masters,5,6,True
Alejandro Davidovich Fokina,2025-0414,Hamburg,2,4,False
Alejandro Davidovich Fokina,2025-0416,Rome Masters,1,2,False
Alejandro Davidovich Fokina,2025-0418,Washington,5,7,True
Alejandro Davidovich Fokina,2025-0421,Canada Masters,3,4,False
Alejandro Davidovich Fokina,2025-0422,Cincinnati Masters,1,2,False
Alejandro Davidovich Fokina,2025-0424,Dallas,2,4,False
Alejandro Davidovich Fokina,2025-0425,Barcelona,3,5,False
Alejandro Davidovich Fokina,2025-0499,Delray Beach,5,7,True
Alejandro Davidovich Fokina,2025-0741,Eastbourne,4,6,True
Alejandro Davidovich Fokina,2025-0747,Beijing,2,4,False
Alejandro Davidovich Fokina,2025-0807,Acapulco,5,7,True
Alejandro Davidovich Fokina,2025-1536,Madrid Masters,2,3,False
Alejandro Davidovich Fokina,2025-5014,Shanghai Masters,2,3,False
Alejandro Davidovich Fokina,2025-7480,Los Cabos,1,4,False
Alejandro Davidovich Fokina,2025-7485,Brussels,2,5,False
Alejandro Davidovich Fokina,2025-8998,Adelaide,2,4,False
Alejandro Moro Canas,2025-0336,Hong Kong,1,3,False
Alejandro Tabilo,2025-0301,Auckland,1,4,False
Alejandro Tabilo,2025-0329,Tokyo,1,3,False
Alejandro Tabilo,2025-0337,Vienna,1,3,False
Alejandro Tabilo,2025-0339,Brisbane,1,3,False
Alejandro Tabilo,2025-0403,Miami Masters,2,3,False
Alejandro Tabilo,2025-0404,Indian Wells Masters,2,3,False
Alejandro Tabilo,2025-0410,Monte Carlo Masters,3,4,False
Alejandro Tabilo,2025-0422,Cincinnati Masters,1,1,False
Alejandro Tabilo,2025-0506,Buenos Aires,1,4,False
Alejandro Tabilo,2025-0717,Houston,1,4,False
Alejandro Tabilo,2025-5014,Shanghai Masters,2,2,False
Alejandro Tabilo,2025-5100,Athens,2,4,False
Alejandro Tabilo,2025-6932,Rio de Janeiro,1,3,False
Alejandro Tabilo,2025-7581,Chengdu,5,7,True
Alejandro Tabilo,2025-8996,Santiago,1,4,False
Aleksandar Kovacevic,2025-0337,Vienna,1,3,False
Aleksandar Kovacevic,2025-0341,Metz,1,3,False
Aleksandar Kovacevic,2025-0352,Paris Masters,1,2,False
Aleksandar Kovacevic,2025-0375,Montpellier,5,7,True
Aleksandar Kovacevic,2025-0403,Miami Masters,1,1,False
Aleksandar Kovacevic,2025-0404,Indian Wells Masters,1,1,False
Aleksandar Kovacevic,2025-0407,Rotterdam,1,3,False
Aleksandar Kovacevic,2025-0414,Hamburg,1,3,False
Aleksandar Kovacevic,2025-0416,Rome Masters,1,1,False
Aleksandar Kovacevic,2025-0418,Washington,2,3,False
Aleksandar Kovacevic,2025-0421,Canada Masters,1,1,False
Aleksandar Kovacevic,2025-0422,Cincinnati Masters,1,1,False
Aleksandar Kovacevic,2025-0429,Stockholm,2,4,False
Aleksandar Kovacevic,2025-0440,s Hertogenbosch,1,3,False
Aleksandar Kovacevic,2025-0717,Houston,3,5,False
Aleksandar Kovacevic,2025-1536,Madrid Masters,1,1,False
Aleksandar Kovacevic,2025-4713,Hangzhou,1,3,False
Aleksandar Kovacevic,2025-5014,Shanghai Masters,1,1,False
Aleksandar Kovacevic,2025-6242,Winston-Salem,2,3,False
Aleksandar Kovacevic,2025-7480,Los Cabos,5,7,True
Aleksandar Vukic,2025-0311,Queen's Club,1,3,False
Aleksandar Vukic,2025-0329,Tokyo,3,5,False
Aleksandar Vukic,2025-0339,Brisbane,2,4,False
Aleksandar Vukic,2025-0341,Metz,2,4,False
Aleksandar Vukic,2025-0352,Paris Masters,2,3,False
Aleksandar Vukic,2025-0360,Marrakech,1,3,False
Aleksandar Vukic,2025-0403,Miami Masters,1,1,False
Aleksandar Vukic,2025-0404,Indian Wells Masters,1,1,False
Aleksandar Vukic,2025-0416,Rome Masters,2,2,False
Aleksandar Vukic,2025-0418,Washington,2,3,False
Aleksandar Vukic,2025-0421,Canada Masters,3,3,False
Aleksandar Vukic,2025-0422,Cincinnati Masters,1,1,False
Aleksandar Vukic,2025-0424,Dallas,1,3,False
Aleksandar Vukic,2025-0440,s Hertogenbosch,1,3,False
Aleksandar Vukic,2025-0499,Delray Beach,1,3,False
Aleksandar Vukic,2025-0741,Eastbourne,1,3,False
Aleksandar Vukic,2025-0807,Acapulco,1,3,False
Aleksandar Vukic,2025-1536,Madrid Masters,1,1,False
Aleksandar Vukic,2025-4713,Hangzhou,2,4,False
Aleksandar Vukic,2025-5014,Shanghai Masters,1,2,False
Aleksandar Vukic,2025-6242,Winston-Salem,1,2,False
Aleksandar Vukic,2025-7480,Los Cabos,1,3,False
Aleksandar Vukic,2025-8998,Adelaide,1,3,False
Aleksandar Vukic,2025-9410,Almaty,2,4,False
Alex Bolt,2025-0311,Queen's Club,1,3,False
Alex De Minaur,2025-0311,Queen's Club,1,3,False
Alex De Minaur,2025-0337,Vienna,4,6,True
Alex De Minaur,2025-0352,Paris Masters,3,5,False
Alex De Minaur,2025-0403,Miami Masters,3,4,False
Alex De Minaur,2025-0404,Indian Wells Masters,3,4,False
Alex De Minaur,2025-0407,Rotterdam,5,7,True
Alex De Minaur,2025-0410,Monte Carlo Masters,4,6,True
Alex De Minaur,2025-0416,Rome Masters,3,4,False
Alex De Minaur,2025-0418,Washington,5,7,True
Alex De Minaur,2025-0421,Canada Masters,4,5,False
Alex De Minaur,2025-0422,Cincinnati Masters,1,2,False
Alex De Minaur,2025-0425,Barcelona,3,5,False
Alex De Minaur,2025-0451,Doha,3,5,False
Alex De Minaur,2025-0495,Dubai,1,3,False
Alex De Minaur,2025-0605,Tour Finals,4,6,True
Alex De Minaur,2025-0747,Beijing,4,6,True
Alex De Minaur,2025-1536,Madrid Masters,3,4,False
Alex De Minaur,2025-5014,Shanghai Masters,4,5,False
Alex Michelsen,2025-0301,Auckland,3,5,False
Alex Michelsen,2025-0321,Stuttgart,2,4,False
Alex Michelsen,2025-0322,Geneva,1,3,False
Alex Michelsen,2025-0329,Tokyo,1,3,False
Alex Michelsen,2025-0337,Vienna,1,3,False
Alex Michelsen,2025-0339,Brisbane,2,4,False
Alex Michelsen,2025-0352,Paris Masters,1,2,False
Alex Michelsen,2025-0403,Miami Masters,1,2,False
Alex Michelsen,2025-0404,Indian Wells Masters,2,3,False
Alex Michelsen,2025-0416,Rome Masters,1,2,False
Alex Michelsen,2025-0418,Washington,1,3,False
Alex Michelsen,2025-0421,Canada Masters,4,5,False
Alex Michelsen,2025-0422,Cincinnati Masters,2,3,False
Alex Michelsen,2025-0424,Dallas,1,3,False
Alex Michelsen,2025-0499,Delray Beach,3,6,True
Alex Michelsen,2025-0500,Halle,3,5,False
Alex Michelsen,2025-0717,Houston,3,5,False
Alex Michelsen,2025-0807,Acapulco,2,4,False
Alex Michelsen,2025-1536,Madrid Masters,1,1,False
Alex Michelsen,2025-5014,Shanghai Masters,1,2,False
Alex Michelsen,2025-8994,Mallorca,3,6,True
Alex Michelsen,2025-9410,Almaty,4,6,True
Alexander Blockx,2025-0341,Metz,2,4,False
Alexander Blockx,2025-0403,Miami Masters,1,1,False
Alexander Blockx,2025-0421,Canada Masters,1,1,False
Alexander Blockx,2025-0422,Cincinnati Masters,2,2,False
Alexander Blockx,2025-0440,s Hertogenbosch,1,3,False
Alexander Blockx,2025-7696,Next Gen Finals,5,7,True
Alexander Bublik,2025-0308,Munich,1,3,False
Alexander Bublik,2025-0314,Gstaad,4,7,True
Alexander Bublik,2025-0319,Kitzbuhel,4,7,True
Alexander Bublik,2025-0337,Vienna,3,5,False
Alexander Bublik,2025-0341,Metz,1,4,False
Alexander Bublik,2025-0352,Paris Masters,5,6,True
Alexander Bublik,2025-0375,Montpellier,2,5,False
Alexander Bublik,2025-0403,Miami Masters,2,2,False
Alexander Bublik,2025-0404,Indian Wells Masters,1,1,False
Alexander Bublik,2025-0407,Rotterdam,1,3,False
Alexander Bublik,2025-0414,Hamburg,1,3,False
Alexander Bublik,2025-0416,Rome Masters,2,2,False
Alexander Bublik,2025-0451,Doha,1,3,False
Alexander Bublik,2025-0495,Dubai,1,3,False
Alexander Bublik,2025-0496,Marseille,2,4,False
Alexander Bublik,2025-0500,Halle,5,7,True
Alexander Bublik,2025-0747,Beijing,1,3,False
Alexander Bublik,2025-1536,Madrid Masters,4,4,False
Alexander Bublik,2025-4713,Hangzhou,4,7,True
Alexander Bublik,2025-5014,Shanghai Masters,1,2,False
Alexander Bublik,2025-8998,Adelaide,1,3,False
Alexander Ritschard,2025-0717,Houston,1,3,False
Alexander Shevchenko,2025-0308,Munich,2,4,False
Alexander Shevchenko,2025-0314,Gstaad,2,4,False
Alexander Shevchenko,2025-0319,Kitzbuhel,3,5,False
Alexander Shevchenko,2025-0404,Indian Wells Masters,1,1,False
Alexander Shevchenko,2025-0416,Rome Masters,1,1,False
Alexander Shevchenko,2025-0424,Dallas,1,3,False
Alexander Shevchenko,2025-0499,Delray Beach,1,3,False
Alexander Shevchenko,2025-4462,Bucharest,1,3,False
Alexander Shevchenko,2025-5014,Shanghai Masters,1,1,False
Alexander Shevchenko,2025-6932,Rio de Janeiro,2,4,False
Alexander Shevchenko,2025-7581,Chengdu,4,6,True
Alexander Shevchenko,2025-8996,Santiago,1,3,False
Alexander Shevchenko,2025-9410,Almaty,2,4,False
Alexander Zverev,2025-0308,Munich,5,7,True
Alexander Zverev,2025-0321,Stuttgart,4,7,True
Alexander Zverev,2025-0337,Vienna,5,7,True
Alexander Zverev,2025-0352,Paris Masters,4,6,True
Alexander Zverev,2025-0403,Miami Masters,3,4,False
Alexander Zverev,2025-0404,Indian Wells Masters,1,2,False
Alexander Zverev,2025-0410,Monte Carlo Masters,1,3,False
Alexander Zverev,2025-0414,Hamburg,2,4,False
Alexander Zverev,2025-0416,Rome Masters,4,5,False
Alexander Zverev,2025-0421,Canada Masters,5,6,True
Alexander Zverev,2025-0422,Cincinnati Masters,5,6,True
Alexander Zverev,2025-0500,Halle,4,6,True
Alexander Zverev,2025-0506,Buenos Aires,2,5,False
Alexander Zverev,2025-0605,Tour Finals,3,0,False
Alexander Zverev,2025-0747,Beijing,3,5,False
Alexander Zverev,2025-0807,Acapulco,2,4,False
Alexander Zverev,2025-1536,Madrid Masters,3,4,False
Alexander Zverev,2025-5014,Shanghai Masters,2,3,False
Alexander Zverev,2025-6932,Rio de Janeiro,3,5,False
Alexandre Muller,2025-0308,Munich,1,3,False
Alexandre Muller,2025-0328,Basel,1,3,False
Alexandre Muller,2025-0336,Hong Kong,5,7,True
Alexandre Muller,2025-0352,Paris Masters,2,3,False
Alexandre Muller,2025-0360,Marrakech,2,5,False
Alexandre Muller,2025-0403,Miami Masters,2,2,False
Alexandre Muller,2025-0404,Indian Wells Masters,1,1,False
Alexandre Muller,2025-0410,Monte Carlo Masters,2,3,False
Alexandre Muller,2025-0414,Hamburg,3,5,False
Alexandre Muller,2025-0416,Rome Masters,2,2,False
Alexandre Muller,2025-0418,Washington,2,3,False
Alexandre Muller,2025-0421,Canada Masters,2,3,False
Alexandre Muller,2025-0422,Cincinnati Masters,1,1,False
Alexandre Muller,2025-0429,Stockholm,1,3,False
Alexandre Muller,2025-0500,Halle,1,3,False
Alexandre Muller,2025-0506,Buenos Aires,1,3,False
Alexandre Muller,2025-0747,Beijing,2,4,False
Alexandre Muller,2025-0807,Acapulco,1,3,False
Alexandre Muller,2025-1536,Madrid Masters,3,3,False
Alexandre Muller,2025-5014,Shanghai Masters,1,1,False
Alexandre Muller,2025-5100,Athens,3,5,False
Alexandre Muller,2025-6242,Winston-Salem,2,4,False
Alexandre Muller,2025-6932,Rio de Janeiro,5,7,True
Alexandre Muller,2025-8994,Mallorca,1,3,False
Alexei Popyrin,2025-0311,Queen's Club,2,4,False
Alexei Popyrin,2025-0322,Geneva,3,5,False
Alexei Popyrin,2025-0337,Vienna,1,3,False
Alexei Popyrin,2025-0339,Brisbane,1,3,False
Alexei Popyrin,2025-0352,Paris Masters,1,2,False
Alexei Popyrin,2025-0403,Miami Masters,1,2,False
Alexei Popyrin,2025-0404,Indian Wells Masters,2,3,False
Alexei Popyrin,2025-0407,Rotterdam,1,3,False
Alexei Popyrin,2025-0410,Monte Carlo Masters,4,5,False
Alexei Popyrin,2025-0416,Rome Masters,2,3,False
Alexei Popyrin,2025-0418,Washington,1,3,False
Alexei Popyrin,2025-0421,Canada Masters,4,5,False
Alexei Popyrin,2025-0422,Cincinnati Masters,2,3,False
Alexei Popyrin,2025-0429,Stockholm,1,3,False
Alexei Popyrin,2025-0440,s Hertogenbosch,1,4,False
Alexei Popyrin,2025-0451,Doha,1,3,False
Alexei Popyrin,2025-0495,Dubai,2,4,False
Alexei Popyrin,2025-1536,Madrid Masters,1,2,False
Alexei Popyrin,2025-5100,Athens,1,3,False
Alexis Galarneau,2025-0421,Canada Masters,2,2,False
Alibek Kachmazov,2025-0375,Montpellier,1,3,False
Alibek Kachmazov,2025-7480,Los Cabos,1,3,False
Alvaro Guillen Meza,2025-0439,Umag,1,3,False
Amir Omarkhanov,2025-9410,Almaty,1,3,False
Andrea Pellegrino,2025-0316,Bastad,2,4,False
Andrea Vavassori,2025-0407,Rotterdam,2,4,False
Andrey Rublev,2025-0336,Hong Kong,1,4,False
Andrey Rublev,2025-0337,Vienna,1,3,False
Andrey Rublev,2025-0352,Paris Masters,3,4,False
Andrey Rublev,2025-0375,Montpellier,3,6,True
Andrey Rublev,2025-0403,Miami Masters,1,2,False
Andrey Rublev,2025-0404,Indian Wells Masters,1,2,False
Andrey Rublev,2025-0407,Rotterdam,3,5,False
Andrey Rublev,2025-0410,Monte Carlo Masters,2,4,False
Andrey Rublev,2025-0414,Hamburg,5,7,True
Andrey Rublev,2025-0416,Rome Masters,1,2,False
Andrey Rublev,2025-0418,Washington,1,3,False
Andrey Rublev,2025-0421,Canada Masters,4,5,False
Andrey Rublev,2025-0422,Cincinnati Masters,4,5,False
Andrey Rublev,2025-0425,Barcelona,2,4,False
Andrey Rublev,2025-0451,Doha,5,7,True
Andrey Rublev,2025-0495,Dubai,1,3,False
Andrey Rublev,2025-0500,Halle,2,4,False
